trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_Metals,materials_Minerals,materials_Fossil,materials_Other_Materials,materials_intensity
10669,2019,IN,IN,RETA1,COPP1,64.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7402,2019,IN,IN,MEMBE,MACHI,64.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12985,2019,IN,IN,WHOLE,WOOLS,63.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5362,2019,IN,IN,FURNI,PRINT,63.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11620,2019,IN,IN,SUPPO,93197,63.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10556,2019,IN,IN,RENTI,MEDIC,63.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7225,2019,IN,IN,MEATP,HOTEL,63.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2479,2019,IN,IN,COMPU,WOODW,63.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13083,2019,IN,IN,WOODW,TEXTI,63.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5905,2019,IN,IN,HOTEL,INSUR,63.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10946,2019,IN,IN,RUBBE,COPP1,63.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2394,2019,IN,IN,COLLE,VEGET,62.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12695,2019,IN,IN,WEARI,LEATH,62.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12098,2019,IN,IN,TRAN2,COLLE,62.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9972,2019,IN,IN,RAILW,COLLE,62.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6276,2019,IN,IN,LANDT,COLLE,62.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,2019,IN,IN,CHEM1,FISHF,62.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10988,2019,IN,IN,RUBBE,MEMBE,62.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9018,2019,IN,IN,PLAST,MEMBE,62.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710,2019,IN,IN,COPP1,TRANS,62.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7667,2019,IN,IN,MOTOR,PFERT,62.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3256,2019,IN,IN,EDUCA,RETA1,62.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7886,2019,IN,IN,NATUR,RUBBE,62.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10072,2019,IN,IN,RAILW,TOBAC,62.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6258,2019,IN,IN,LANDT,BIOG1,62.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10476,2019,IN,IN,REFIN,LIQUE,62.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,2019,IN,IN,CONST,LIQUE,62.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12541,2019,IN,IN,WASTE,FOOD3,62.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12882,2019,IN,IN,WHOLE,ELEC3,62.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12863,2019,IN,IN,WHOLE,CHARC,62.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4627,2019,IN,IN,FINAN,SEACO,62.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9466,2019,IN,IN,PRINT,TEXTI,61.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2019,IN,IN,93197,TEXTI,61.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,2019,IN,IN,AUXIL,FURNI,61.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9544,2019,IN,IN,PRIVA,LANDT,61.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,2019,IN,IN,COMPU,93197,61.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10751,2019,IN,IN,RETA1,RAILW,61.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7615,2019,IN,IN,MOTOR,ELEC4,61.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,2019,IN,IN,AIRTR,FURNI,61.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2019,IN,IN,AIRTR,TRANS,61.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8543,2019,IN,IN,PAPER,GASDI,61.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5473,2019,IN,IN,GASDI,NFERT,61.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11744,2019,IN,IN,SUPPO,SALEM,61.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11879,2019,IN,IN,TEXTI,TRANS,61.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,2019,IN,IN,COLLE,MACHI,61.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,2019,IN,IN,BASIC,CHEM1,61.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6111,2019,IN,IN,INSUR,RADIO,61.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2313,2019,IN,IN,COLLE,FURNI,61.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8776,2019,IN,IN,PFERT,REFI1,61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075,2019,IN,IN,DISTR,CHEM1,60.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4476,2019,IN,IN,FABRI,PROCE,60.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,2019,IN,IN,BUSIN,NAPHT,60.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7384,2019,IN,IN,MEMBE,GASDI,60.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2613,2019,IN,IN,CONST,TRANS,60.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6062,2019,IN,IN,INSUR,FURNI,60.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739,2019,IN,IN,CEREA,CHEM1,60.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9491,2019,IN,IN,PRIVA,BITUM,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10566,2019,IN,IN,RENTI,OFFIC,60.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3781,2019,IN,IN,ELEC4,RUBBE,60.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6063,2019,IN,IN,INSUR,GASDI,60.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,2019,IN,IN,CEMEN,MEMBE,60.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6228,2019,IN,IN,KERO1,PUBLI,60.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3254,2019,IN,IN,EDUCA,RENTI,60.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8862,2019,IN,IN,PIGS9,PUBLI,59.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3743,2019,IN,IN,ELEC4,MOTO1,59.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10418,2019,IN,IN,RECRE,SUPPO,59.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3034,2019,IN,IN,DIST1,SALEM,59.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8104,2019,IN,IN,NONME,93197,59.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,2019,IN,IN,CHEM1,FOOD3,59.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4774,2019,IN,IN,FISHF,MEMBE,59.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,2019,IN,IN,BUSIN,TOBAC,59.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8524,2019,IN,IN,PAPER,DISTR,59.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6013,2019,IN,IN,INSUR,AIRTR,59.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11009,2019,IN,IN,RUBBE,PREC1,59.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9474,2019,IN,IN,PRINT,WEARI,59.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12039,2019,IN,IN,TRAN1,RAILW,59.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2906,2019,IN,IN,DAIRY,MEAT4,59.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5472,2019,IN,IN,GASDI,NATUR,59.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12254,2019,IN,IN,TRANS,MACHI,59.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9660,2019,IN,IN,PROCE,PFERT,59.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10672,2019,IN,IN,RETA1,CRUDE,59.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10740,2019,IN,IN,RETA1,PLANT,59.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4668,2019,IN,IN,FISH5,FISH5,59.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10120,2019,IN,IN,RAWMI,HEALT,59.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2019,IN,IN,93197,WASTE,59.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9185,2019,IN,IN,POSTT,TRAN1,58.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7929,2019,IN,IN,NFERT,LIQUE,58.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12661,2019,IN,IN,WEARI,CRUDE,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,2019,IN,IN,RAILW,HEAVY,58.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4999,2019,IN,IN,FOOD5,MEAT4,58.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11182,2019,IN,IN,SALEM,WEARI,58.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8927,2019,IN,IN,PLANT,MOTO1,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6931,2019,IN,IN,MACHI,RENTI,58.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2402,2019,IN,IN,COMPU,AIRTR,58.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12291,2019,IN,IN,TRANS,SUPPO,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2019,IN,IN,93197,MACHI,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5895,2019,IN,IN,HOTEL,FORES,58.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2677,2019,IN,IN,COPP1,MEDIC,58.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3736,2019,IN,IN,ELEC4,MACHI,58.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3403,2019,IN,IN,ELEC1,VEGET,58.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11151,2019,IN,IN,SALEM,PROCE,58.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13031,2019,IN,IN,WOODW,HOTEL,58.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,2019,IN,IN,BIODI,PUBLI,57.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12907,2019,IN,IN,WHOLE,KERO1,57.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9945,2019,IN,IN,RAILW,93197,57.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5305,2019,IN,IN,FURNI,FABRI,57.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9076,2019,IN,IN,POSTT,CEMEN,57.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10441,2019,IN,IN,REFI1,HEAVY,57.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2279,2019,IN,IN,COLLE,CERAM,57.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7877,2019,IN,IN,NATUR,PUBLI,57.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2513,2019,IN,IN,CONST,CROPS,57.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9358,2019,IN,IN,PRINT,BEVER,57.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7604,2019,IN,IN,MOTOR,COMPU,57.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9604,2019,IN,IN,PRIVA,TOBAC,57.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2019,IN,IN,93197,RADIO,57.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5888,2019,IN,IN,HOTEL,ELECT,57.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3327,2019,IN,IN,ELEC1,GLASS,57.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8538,2019,IN,IN,PAPER,FOOD3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6103,2019,IN,IN,INSUR,PFERT,56.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5754,2019,IN,IN,HEALT,ELECT,56.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,2019,IN,IN,BUSIN,SEACO,56.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12585,2019,IN,IN,WASTE,PAPER,56.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4862,2019,IN,IN,FOOD3,FOUND,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,2019,IN,IN,BITUM,MEMBE,56.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,2019,IN,IN,BUSIN,BASIC,56.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9498,2019,IN,IN,PRIVA,CEREA,56.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,2019,IN,IN,BUSIN,FOUND,56.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10076,2019,IN,IN,RAILW,VEGET,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,2019,IN,IN,BEVER,HEALT,56.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11729,2019,IN,IN,SUPPO,PROCE,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5805,2019,IN,IN,HEALT,PFERT,56.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11702,2019,IN,IN,SUPPO,MEDIC,56.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11715,2019,IN,IN,SUPPO,OILSE,56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2019,IN,IN,93197,FURNI,56.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5956,2019,IN,IN,HOTEL,RESEA,56.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4469,2019,IN,IN,FABRI,PFERT,55.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13075,2019,IN,IN,WOODW,RETA1,55.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10744,2019,IN,IN,RETA1,PREC1,55.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12537,2019,IN,IN,WASTE,FABRI,55.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5863,2019,IN,IN,HOTEL,CERAM,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11994,2019,IN,IN,TRAN1,KEROS,55.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2019,IN,IN,93197,CERAM,55.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4438,2019,IN,IN,FABRI,KEROS,55.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,2019,IN,IN,COLLE,CRUDE,55.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12961,2019,IN,IN,WHOLE,RESEA,55.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11018,2019,IN,IN,RUBBE,RECRE,55.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2485,2019,IN,IN,CONST,AUXIL,55.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10893,2019,IN,IN,RETAI,RENTI,55.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6121,2019,IN,IN,INSUR,RUBBE,55.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9175,2019,IN,IN,POSTT,SALEM,55.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10292,2019,IN,IN,REALE,TEXTI,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,2019,IN,IN,AUXIL,CEMEN,54.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2601,2019,IN,IN,CONST,SALEM,54.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7548,2019,IN,IN,MOTO1,POSTT,54.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10693,2019,IN,IN,RETA1,FOUND,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10673,2019,IN,IN,RETA1,DAIRY,54.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4704,2019,IN,IN,FISH5,PROCE,54.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9532,2019,IN,IN,PRIVA,FURNI,54.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5652,2019,IN,IN,GLASS,FURNI,54.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12738,2019,IN,IN,WEARI,RENTI,54.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8221,2019,IN,IN,NONSP,KERO1,54.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5932,2019,IN,IN,HOTEL,NONME,54.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511,2019,IN,IN,CONST,COPP1,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8296,2019,IN,IN,OFFIC,HOTEL,54.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12910,2019,IN,IN,WHOLE,LEAD1,54.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,2019,IN,IN,AUXIL,MOTOR,54.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,2019,IN,IN,AIRTR,REALE,54.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11788,2019,IN,IN,TEXTI,COMPU,54.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5206,2019,IN,IN,FOUND,LEAD1,53.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,2019,IN,IN,DISTR,SALEM,53.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12851,2019,IN,IN,WHOLE,BIOG1,53.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10666,2019,IN,IN,RETA1,COLLE,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7945,2019,IN,IN,NFERT,PLANT,53.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,2019,IN,IN,CHEM1,COKEO,53.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9712,2019,IN,IN,PUBLI,HOTEL,53.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745,2019,IN,IN,CEREA,CROPS,53.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,2019,IN,IN,BASIC,FOOD3,53.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,2019,IN,IN,BUSIN,NFERT,53.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,2019,IN,IN,AUXIL,VEGET,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,2019,IN,IN,COLLE,TRAN1,53.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9033,2019,IN,IN,PLAST,PFERT,53.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,2019,IN,IN,AUXIL,PROCE,53.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11753,2019,IN,IN,SUPPO,TOBAC,53.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11005,2019,IN,IN,RUBBE,PFERT,53.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2962,2019,IN,IN,DIST1,BEVER,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5433,2019,IN,IN,GASDI,ELECT,53.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5974,2019,IN,IN,HOTEL,WASTE,53.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5025,2019,IN,IN,FOOD5,PROCE,53.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875,2019,IN,IN,DAIRY,CHEM1,53.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9950,2019,IN,IN,RAILW,ANIMA,53.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,2019,IN,IN,DISTR,FOOD3,52.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13089,2019,IN,IN,WOODW,WEARI,52.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8679,2019,IN,IN,PETRO,GLASS,52.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11313,2019,IN,IN,SEACO,WHOLE,52.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,2019,IN,IN,COKIN,PFERT,52.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,2019,IN,IN,BUSIN,FISH5,52.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12825,2019,IN,IN,WHEAT,RAWMI,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12034,2019,IN,IN,TRAN1,PRINT,52.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2583,2019,IN,IN,CONST,PREC1,52.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9871,2019,IN,IN,RADIO,FABRI,52.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3647,2019,IN,IN,ELEC3,RENTI,52.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2982,2019,IN,IN,DIST1,ELEC4,52.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,2019,IN,IN,COLLE,POSTT,52.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,2019,IN,IN,CEREA,PADDY,52.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10205,2019,IN,IN,REALE,DISTR,52.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9310,2019,IN,IN,PREC1,PRINT,52.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,2019,IN,IN,BASIC,DISTR,52.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,2019,IN,IN,AUXIL,PRINT,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,2019,IN,IN,CONST,GLASS,51.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6309,2019,IN,IN,LANDT,HEAVY,51.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5823,2019,IN,IN,HEALT,RESEA,51.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7056,2019,IN,IN,MEAT4,PUBLI,51.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11709,2019,IN,IN,SUPPO,NFERT,51.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5356,2019,IN,IN,FURNI,PFERT,51.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12013,2019,IN,IN,TRAN1,NAPHT,51.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12093,2019,IN,IN,TRAN2,CHEM1,51.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6368,2019,IN,IN,LANDT,RESEA,51.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,2019,IN,IN,BUSIN,ELEC3,51.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,2019,IN,IN,WOODW,PFERT,51.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4433,2019,IN,IN,FABRI,HEALT,51.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11065,2019,IN,IN,SALEM,CERAM,51.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12062,2019,IN,IN,TRAN1,TRANS,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
