trade_id,year,region1,region2,industry1,industry2,amount,total_impact_value,factor_count,unique_factors,air_emissions,employment,water,CO2_total,CH4_total,N2O_total,NOX_total,Water_total,Employment_total,impact_intensity
9453,2019,IN,IN,PRINT,RECRE,442.55,19605457.428,150.0,150.0,10619.168,19584777.14,10061.12,4075.378,5403.65,589.026,512.062,8782.596,19584777.14,44301.112706
1925,2019,IN,IN,CHEM1,MOTO1,514.25,19495169.381,150.0,150.0,11177.756,19471846.033,12145.592,4062.162,5403.392,1069.505,602.692,10617.569,19471846.033,37909.906429
6356,2019,IN,IN,LANDT,PRINT,652.67,19459040.427,150.0,150.0,16030.566,19427738.503,15271.358,5427.86,8673.28,1211.891,716.269,13058.699,19427738.503,29814.516413
5848,2019,IN,IN,HOTEL,AIRTR,686.82,19447021.471,150.0,150.0,15738.444,19416677.962,14605.066,5094.823,8116.103,1572.045,931.154,12622.436,19416677.962,28314.582381
5740,2019,IN,IN,HEALT,CONST,685.61,19411679.928,150.0,150.0,16343.519,19379226.916,16109.493,5753.363,8167.678,1487.881,928.022,13940.869,19379226.916,28313.005831
11868,2019,IN,IN,TEXTI,RUBBE,498.01,19298499.096,150.0,150.0,10288.51,19278343.719,9866.868,3929.211,4285.129,1275.378,761.411,8943.866,19278343.719,38751.22808
4488,2019,IN,IN,FABRI,RUBBE,599.6,19294364.231,150.0,150.0,12628.554,19267787.939,13947.738,3263.353,7332.171,1378.675,637.506,12284.02,19267787.939,32178.726202
7940,2019,IN,IN,NFERT,PADDY,621.38,19219135.834,150.0,150.0,13278.552,19192293.677,13563.605,3396.159,8333.048,810.199,695.171,11974.249,19192293.677,30929.762519
11724,2019,IN,IN,SUPPO,POSTT,475.83,19202045.888,150.0,150.0,10869.943,19180077.293,11098.652,3751.988,5470.515,965.531,640.594,9303.15,19180077.293,40354.844982
4403,2019,IN,IN,FABRI,CHEM1,581.58,19166475.053,150.0,150.0,10344.674,19142761.942,13368.437,4092.109,4347.143,1160.068,736.255,11463.25,19142761.942,32955.870307
1904,2019,IN,IN,CHEM1,GLASS,430.39,19158028.35,150.0,150.0,9958.19,19139105.09,8965.07,2817.0,5255.766,1377.652,487.567,7437.388,19139105.09,44513.181882
11930,2019,IN,IN,TOBAC,TOBAC,565.99,19140250.523,150.0,150.0,10108.672,19116652.532,13489.319,3898.891,4341.916,1293.842,528.088,11387.64,19116652.532,33817.294516
9444,2019,IN,IN,PRINT,POSTT,729.13,19122310.569,150.0,150.0,16409.631,19089055.49,16845.448,7450.433,6182.267,1673.022,1054.631,14100.436,19089055.49,26226.201869
2844,2019,IN,IN,CRUDE,KERO1,612.5,19080878.393,150.0,150.0,41519.508,19025915.954,13442.931,15323.778,21512.827,3709.09,949.141,11988.726,19025915.954,31152.454519
9167,2019,IN,IN,POSTT,RECRE,665.75,19034843.129,150.0,150.0,14188.939,19004688.441,15965.748,5182.019,6155.663,2045.311,768.929,13852.788,19004688.441,28591.578113
6386,2019,IN,IN,LANDT,VEGET,558.48,18915975.062,150.0,150.0,10687.181,18890655.017,14632.864,3819.664,5294.111,828.89,730.069,12325.176,18890655.017,33870.461005
4624,2019,IN,IN,FINAN,RUBBE,694.94,18911718.307,150.0,150.0,13121.096,18883186.823,15410.388,3929.447,6885.813,1342.979,897.621,13476.841,18883186.823,27213.454841
10023,2019,IN,IN,RAILW,MOTO1,508.01,18909928.22,150.0,150.0,12105.084,18885388.929,12434.207,3616.864,6652.907,978.044,838.496,11113.546,18885388.929,37223.535403
11638,2019,IN,IN,SUPPO,BUSIN,469.67,18844837.931,150.0,150.0,10094.912,18823967.857,10775.163,3127.89,4768.647,1538.177,616.106,9346.085,18823967.857,40123.571723
10596,2019,IN,IN,RENTI,TEXTI,584.17,18822083.715,150.0,150.0,14302.258,18794566.908,13214.55,3906.781,7828.311,1851.292,707.842,10913.637,18794566.908,32220.21623
4635,2019,IN,IN,FINAN,TRAN1,476.54,18811857.09,150.0,150.0,10256.254,18790862.635,10738.201,3402.402,5472.773,754.316,625.554,9215.305,18790862.635,39475.92456
249,2019,IN,IN,AIRTR,PUBLI,891.42,18810012.63,150.0,150.0,59767.769,18730466.073,19778.788,20555.384,33012.426,5026.946,1144.342,17366.499,18730466.073,21101.178603
9275,2019,IN,IN,PREC1,FURNI,531.98,18758727.872,150.0,150.0,10754.564,18735706.205,12267.103,4121.399,5037.666,1015.269,557.473,10580.671,18735706.205,35262.092319
2858,2019,IN,IN,CRUDE,REFI1,465.23,18705861.004,150.0,150.0,30206.98,18665833.153,9820.871,11031.26,15226.809,3307.044,603.145,8822.321,18665833.153,40207.770359
8972,2019,IN,IN,PLAST,BITUM,460.24,18682400.768,150.0,150.0,9771.522,18661294.795,11334.451,2949.901,5814.391,286.59,684.243,9576.648,18661294.795,40592.735894
11739,2019,IN,IN,SUPPO,RENTI,446.57,18668171.987,150.0,150.0,10082.13,18647968.08,10121.777,3207.881,5554.896,669.81,621.036,8706.723,18647968.08,41803.461914
10282,2019,IN,IN,REALE,RETA1,564.84,18640090.561,150.0,150.0,12889.85,18613724.668,13476.043,3053.663,7878.568,1213.528,706.007,11461.251,18613724.668,33000.656046
1948,2019,IN,IN,CHEM1,PRINT,538.07,18542971.689,150.0,150.0,11937.753,18517348.325,13685.61,3139.158,6595.605,1537.207,626.04,12074.246,18517348.325,34462.006224
12342,2019,IN,IN,VEGE1,FISH5,852.95,18513378.72,150.0,150.0,16239.914,18477503.437,19635.369,6753.971,7602.54,1011.499,844.464,17584.573,18477503.437,21705.116033
736,2019,IN,IN,BASIC,MEDIC,570.95,18487134.065,150.0,150.0,10813.506,18464354.827,11965.732,3811.044,5829.569,413.211,718.438,9833.541,18464354.827,32379.602531
45,2019,IN,IN,93197,FINAN,504.46,18412842.426,150.0,150.0,10180.082,18393394.344,9268.001,2219.69,5862.661,1427.318,642.292,8049.985,18393394.344,36500.103925
12598,2019,IN,IN,WASTE,PUBLI,412.11,18391728.07,150.0,150.0,8667.383,18373856.788,9203.9,2844.881,4494.018,830.661,487.922,8045.733,18373856.788,44628.201378
7758,2019,IN,IN,NAPHT,PLAST,752.03,18271370.263,150.0,150.0,18060.003,18235906.456,17403.804,5537.507,10402.523,1147.278,971.371,15554.272,18235906.456,24296.065666
1937,2019,IN,IN,CHEM1,PADDY,452.66,18229616.188,150.0,150.0,12564.384,18205826.891,11224.913,3896.378,6809.332,1315.079,509.126,9736.103,18205826.891,40272.204719
3301,2019,IN,IN,ELEC1,CONST,548.84,18178424.517,150.0,150.0,11925.856,18152676.527,13822.134,3291.738,5830.177,1870.905,897.293,11866.451,18152676.527,33121.537273
2560,2019,IN,IN,CONST,MEMBE,539.78,18149888.92,150.0,150.0,11981.299,18125387.938,12519.682,4556.092,5682.367,1073.555,632.865,10905.261,18125387.938,33624.60432
9170,2019,IN,IN,POSTT,RENTI,419.96,18145131.381,150.0,150.0,11101.725,18125230.307,8799.35,4446.789,5274.415,871.652,489.81,7829.836,18125230.307,43206.808698
2810,2019,IN,IN,CROPS,PUBLI,553.84,18025045.996,150.0,150.0,12532.19,17999502.002,13011.804,3925.051,6521.427,1392.005,653.784,10707.083,17999502.002,32545.583555
6331,2019,IN,IN,LANDT,MEMBE,478.56,18018093.738,150.0,150.0,11401.103,17995087.869,11604.765,4601.478,5054.912,1183.335,531.246,10064.885,17995087.869,37650.647229
9366,2019,IN,IN,PRINT,BUSIN,723.1,17987646.151,150.0,150.0,14328.754,17957260.029,16057.368,5577.73,6255.116,1644.542,782.475,13879.039,17957260.029,24875.738004
11778,2019,IN,IN,TEXTI,BUSIN,675.94,17965069.187,150.0,150.0,17881.684,17931871.986,15315.516,6293.417,10063.266,682.553,826.827,12818.012,17931871.986,26577.90512
8608,2019,IN,IN,PAPER,TEXTI,487.57,17955216.88,150.0,150.0,10849.508,17934149.229,10218.144,3457.084,5434.634,1295.18,659.166,8361.921,17934149.229,36825.926288
12933,2019,IN,IN,WHOLE,NONME,538.13,17939317.703,150.0,150.0,9028.679,17917462.236,12826.787,2431.615,4801.322,1021.624,750.286,11248.59,17917462.236,33336.401433
5842,2019,IN,IN,HEALT,WHOLE,589.34,17912064.614,150.0,150.0,13933.253,17884926.149,13205.212,4900.751,6570.793,1589.538,851.752,11252.091,17884926.149,30393.43098
8601,2019,IN,IN,PAPER,RUBBE,471.93,17894587.531,150.0,150.0,9282.7,17874649.627,10655.204,2384.816,4983.46,1254.246,619.01,8902.577,17874649.627,37917.885133
5437,2019,IN,IN,GASDI,FISHF,586.64,17890585.014,150.0,150.0,11585.57,17864596.678,14402.766,3334.255,6396.87,1030.622,797.515,12355.915,17864596.678,30496.701578
10302,2019,IN,IN,REALE,WHOLE,509.37,17881932.32,150.0,150.0,12771.771,17857693.437,11467.112,3915.057,6770.652,1480.58,568.187,9947.214,17857693.437,35105.978601
1862,2019,IN,IN,CHEM1,BASIC,599.58,17862369.258,150.0,150.0,12513.376,17835654.148,14201.734,4465.873,6374.684,1084.411,587.654,12318.418,17835654.148,29791.469459
2590,2019,IN,IN,CONST,RAILW,531.65,17843083.765,150.0,150.0,12694.56,17818199.534,12189.672,4524.873,6892.489,663.475,593.832,10476.546,17818199.534,33561.71121
281,2019,IN,IN,AIRTR,WHOLE,503.23,17829842.709,150.0,150.0,34105.73,17783249.123,12487.856,11335.41,19331.696,2868.723,562.719,10328.258,17783249.123,35430.802434
3069,2019,IN,IN,DISTR,BUSIN,531.4,17791020.534,150.0,150.0,10950.101,17769430.07,10640.362,3141.194,5419.52,1696.595,686.333,9231.575,17769430.07,33479.526786
3082,2019,IN,IN,DISTR,CONST,529.12,17773835.041,150.0,150.0,12920.811,17748097.234,12816.996,4322.06,7245.425,696.155,622.44,11248.059,17748097.234,33591.312067
10722,2019,IN,IN,RETA1,MOTO1,470.35,17708024.004,150.0,150.0,11089.358,17685491.696,11442.951,4258.906,5630.274,542.601,614.415,9475.486,17685491.696,37648.610618
616,2019,IN,IN,AUXIL,REALE,530.89,17704887.077,150.0,150.0,8912.831,17683447.022,12527.225,2896.899,4849.412,596.986,560.091,10869.531,17683447.022,33349.445416
10035,2019,IN,IN,RAILW,PADDY,462.36,17672772.087,150.0,150.0,10787.809,17651345.679,10638.599,3907.143,5360.728,928.45,564.206,8858.302,17651345.679,38222.969303
10577,2019,IN,IN,RENTI,PRINT,469.23,17639328.373,150.0,150.0,9655.735,17618247.199,11425.438,3994.633,4213.333,771.767,671.47,9555.55,17618247.199,37592.072913
3188,2019,IN,IN,DISTR,WHOLE,584.02,17622119.127,150.0,150.0,12438.566,17597159.026,12521.535,4063.011,7167.858,570.682,609.257,10723.684,17597159.026,30173.828169
7605,2019,IN,IN,MOTOR,CONST,618.55,17617480.531,150.0,150.0,14634.628,17588076.699,14769.204,4741.747,6798.413,2265.51,816.075,12629.086,17588076.699,28481.902079
9058,2019,IN,IN,PLAST,WOODW,618.82,17613829.412,150.0,150.0,13020.906,17586216.644,14591.861,4125.002,7700.469,332.877,854.797,12567.416,17586216.644,28463.574888
7360,2019,IN,IN,MEMBE,CONST,501.27,17605006.436,150.0,150.0,11135.224,17583588.296,10282.916,3351.424,6117.064,1037.821,589.827,8927.058,17583588.296,35120.806025
698,2019,IN,IN,BASIC,CRUDE,516.05,17524804.444,150.0,150.0,12005.99,17501809.409,10989.045,5019.633,5911.758,472.163,592.022,9344.956,17501809.409,33959.50866
4394,2019,IN,IN,FABRI,BITUM,465.45,17474141.508,150.0,150.0,9770.074,17453282.495,11088.939,2644.676,5633.751,904.188,569.266,9457.127,17453282.495,37542.467522
4422,2019,IN,IN,FABRI,ELECT,937.79,17353085.404,150.0,150.0,24044.439,17310577.613,18463.353,9545.765,10194.817,2865.741,1366.562,14326.815,17310577.613,18504.233788
1370,2019,IN,IN,BUSIN,93197,412.73,17272683.549,150.0,150.0,7801.468,17256006.661,8875.42,2584.014,3677.5,941.997,582.375,7284.401,17256006.661,41849.837785
7314,2019,IN,IN,MEDIC,PUBLI,527.96,17256919.467,150.0,150.0,13258.593,17232113.016,11547.857,4398.59,6875.647,1335.203,638.362,9908.692,17232113.016,32686.035811
9438,2019,IN,IN,PRINT,PAPER,426.85,17151998.723,150.0,150.0,10948.101,17131349.653,9700.969,4497.19,5613.543,301.557,533.549,8327.221,17131349.653,40182.73099
2440,2019,IN,IN,COMPU,LANDT,428.73,17130269.32,150.0,150.0,9745.989,17110142.102,10381.229,3395.506,4945.679,865.917,502.354,8868.792,17110142.102,39955.844751
5157,2019,IN,IN,FOUND,ALUM1,515.76,17119652.736,150.0,150.0,10764.083,17095986.067,12902.587,3166.794,6008.431,1136.682,445.928,11418.755,17095986.067,33193.060214
5953,2019,IN,IN,HOTEL,RECRE,450.47,17049467.753,150.0,150.0,11500.304,17026883.526,11083.924,3859.852,5511.991,1510.191,607.038,9490.4,17026883.526,37848.175801
129,2019,IN,IN,93197,WHOLE,695.62,17042626.658,150.0,150.0,14090.852,17010920.199,17615.607,3259.444,8591.086,1384.909,851.894,14898.194,17010920.199,24499.908942
1250,2019,IN,IN,BLAST,BASIC,534.66,16967599.367,150.0,150.0,10412.053,16945071.085,12116.229,2658.7,6267.945,792.577,661.253,10467.866,16945071.085,31735.307236
12675,2019,IN,IN,WEARI,FINAN,466.01,16965069.828,150.0,150.0,9718.008,16944938.183,10413.637,3816.086,3948.304,1451.804,461.201,9015.439,16944938.183,36404.948023
7749,2019,IN,IN,NAPHT,NFERT,478.28,16940474.323,150.0,150.0,10222.72,16919692.737,10558.866,3144.358,5456.141,970.89,615.935,8693.614,16919692.737,35419.574983
3206,2019,IN,IN,EDUCA,COMPU,425.76,16932690.484,150.0,150.0,8315.932,16915382.819,8991.733,3148.854,3725.881,935.217,468.137,7780.661,16915382.819,39770.505646
11755,2019,IN,IN,SUPPO,TRAN2,554.68,16879636.74,150.0,150.0,12477.047,16855622.208,11537.484,5035.808,5655.712,1058.222,716.452,10013.778,16855622.208,30431.30587
7699,2019,IN,IN,MOTOR,WHOLE,480.29,16832464.272,150.0,150.0,11014.197,16810965.443,10484.632,3001.164,6620.052,820.926,566.788,8968.492,16810965.443,35046.459997
11074,2019,IN,IN,SALEM,COMPU,443.42,16816829.302,150.0,150.0,11252.819,16795234.271,10342.212,3370.551,6545.67,812.919,497.419,8889.535,16795234.271,37925.283708
64,2019,IN,IN,93197,LANDT,617.17,16738091.004,150.0,150.0,13948.587,16709545.346,14597.071,4399.502,6968.394,1872.022,699.599,12056.92,16709545.346,27120.71391
5681,2019,IN,IN,GLASS,OFFIC,644.06,16728115.287,150.0,150.0,14720.814,16697713.689,15680.785,4813.249,8639.833,368.618,849.009,13141.571,16697713.689,25972.91446
12060,2019,IN,IN,TRAN1,TRAN1,412.42,16681944.649,150.0,150.0,8324.184,16664366.064,9254.401,2203.648,4870.625,673.795,559.629,7999.111,16664366.064,40448.922576
7911,2019,IN,IN,NFERT,CHEM1,599.72,16656668.173,150.0,150.0,17229.501,16625775.051,13663.621,5525.422,9250.662,1486.258,925.186,12035.234,16625775.051,27774.074857
12896,2019,IN,IN,WHOLE,FOUND,591.58,16653735.243,150.0,150.0,13162.144,16627398.532,13174.568,4118.159,6829.695,1403.554,799.714,11334.149,16627398.532,28151.281725
4318,2019,IN,IN,ELECT,LANDT,397.1,16589080.55,150.0,150.0,23932.408,16533967.014,31181.128,7613.676,13029.096,2877.227,394.115,25997.897,16533967.014,41775.574289
2573,2019,IN,IN,CONST,PADDY,482.14,16558730.436,150.0,150.0,12252.857,16534921.203,11556.376,4145.878,6451.458,1144.758,475.677,9786.043,16534921.203,34344.237018
2852,2019,IN,IN,CRUDE,NONSP,519.77,16552663.273,150.0,150.0,33402.049,16507418.771,11842.453,10973.833,18472.417,3239.326,665.381,9964.126,16507418.771,31846.130544
511,2019,IN,IN,AUXIL,BASIC,453.62,16532226.812,150.0,150.0,8508.734,16512782.261,10935.817,2431.185,4680.293,840.121,532.262,9331.86,16512782.261,36445.101212
3351,2019,IN,IN,ELEC1,MOTO1,419.48,16530436.758,150.0,150.0,8814.86,16511766.778,9855.12,1662.039,5143.046,1360.415,609.459,8898.854,16511766.778,39406.972342
12895,2019,IN,IN,WHOLE,FORES,619.31,16519379.252,150.0,150.0,15258.615,16489585.842,14534.795,4946.006,8443.121,1035.481,824.176,12187.677,16489585.842,26673.845493
2888,2019,IN,IN,DAIRY,FISH5,477.55,16508692.68,150.0,150.0,9839.327,16488473.724,10379.628,3938.213,4310.406,1017.418,555.995,8859.182,16488473.724,34569.558538
11682,2019,IN,IN,SUPPO,HOTEL,538.49,16503290.58,150.0,150.0,10595.475,16480625.594,12069.511,3247.108,5489.423,1114.312,708.102,10411.069,16480625.594,30647.348289
5943,2019,IN,IN,HOTEL,POSTT,427.92,16497596.006,150.0,150.0,10950.232,16477025.234,9620.541,4089.381,4876.938,1340.115,605.75,8367.16,16477025.234,38552.991227
2372,2019,IN,IN,COLLE,REALE,566.75,16373846.716,150.0,150.0,13703.643,16347074.142,13068.931,5639.807,6902.966,375.437,759.91,10991.448,16347074.142,28890.774973
12888,2019,IN,IN,WHOLE,ELECT,841.91,16282700.076,150.0,150.0,16880.221,16246893.631,18926.224,4980.804,8906.34,1871.549,1113.556,16398.66,16246893.631,19340.190847
2686,2019,IN,IN,COPP1,OFFIC,581.3,16269433.689,150.0,150.0,12460.321,16244327.537,12645.83,3604.58,6011.919,1913.032,904.179,10686.383,16244327.537,27988.01598
7712,2019,IN,IN,NAPHT,CHEM1,585.27,16254207.481,150.0,150.0,14884.522,16226712.187,12610.772,3617.506,9463.675,1008.421,757.086,10830.129,16226712.187,27772.152137
9172,2019,IN,IN,POSTT,RETA1,476.43,16236904.556,150.0,150.0,11366.671,16212846.341,12691.544,3877.833,5500.465,1422.526,562.691,11033.741,16212846.341,34080.357148
643,2019,IN,IN,AUXIL,WHOLE,455.47,16232309.066,150.0,150.0,10387.982,16210944.601,10976.483,3066.663,5245.784,1443.733,599.309,9809.835,16210944.601,35638.591051
10735,2019,IN,IN,RETA1,PAPER,485.85,16219001.051,150.0,150.0,8870.012,16198738.116,11392.922,1834.452,5312.524,1174.31,523.703,10244.148,16198738.116,33382.733459
11741,2019,IN,IN,SUPPO,RETA1,447.89,16216588.645,150.0,150.0,9115.427,16197015.357,10457.861,1998.903,5558.502,1062.443,480.014,8461.027,16197015.357,36206.632533
4479,2019,IN,IN,FABRI,RADIO,382.88,16202408.929,150.0,150.0,9139.464,16185079.758,8189.707,2832.887,4836.979,1061.641,387.835,7275.187,16185079.758,42317.198415
2478,2019,IN,IN,COMPU,WHOLE,485.24,16182906.341,150.0,150.0,9408.446,16161464.575,12033.321,3690.796,4393.194,653.139,636.928,10537.227,16161464.575,33350.31395
2740,2019,IN,IN,CROPS,BUSIN,605.22,16098496.448,150.0,150.0,14162.917,16069434.865,14898.666,4378.775,7629.277,1529.702,623.132,12379.821,16069434.865,26599.412524
9996,2019,IN,IN,RAILW,FURNI,460.1,16047519.435,150.0,150.0,10832.702,16025422.661,11264.072,3580.253,6201.2,483.609,560.786,9765.953,16025422.661,34878.32957
4586,2019,IN,IN,FINAN,MOTOR,623.48,16002044.506,150.0,150.0,13364.326,15974319.418,14360.761,5812.065,5231.015,1512.836,768.659,12018.973,15974319.418,25665.690168
9883,2019,IN,IN,RADIO,HEALT,394.84,15989840.567,150.0,150.0,9349.193,15971650.95,8840.423,2971.442,4668.503,1171.081,527.972,7693.166,15971650.95,40497.012884
5733,2019,IN,IN,HEALT,CHEM1,398.02,15988930.678,150.0,150.0,8800.437,15971243.86,8886.382,2079.002,4778.476,1347.242,578.992,7644.755,15971243.86,40171.174006
10379,2019,IN,IN,RECRE,MEMBE,444.19,15984011.992,150.0,150.0,9456.251,15962838.84,11716.9,3942.984,4179.384,758.195,563.799,9879.323,15962838.84,35984.628182
11704,2019,IN,IN,SUPPO,MOTO1,600.3,15972771.996,150.0,150.0,13090.264,15945558.35,14123.383,5410.417,5973.177,931.531,734.987,12620.586,15945558.35,26607.982669
1638,2019,IN,IN,CEMEN,NONME,607.23,15941484.129,150.0,150.0,10672.775,15915330.529,15480.825,3729.637,5142.691,1008.035,746.354,13894.055,15915330.529,26252.794047
3081,2019,IN,IN,DISTR,COMPU,468.61,15859162.34,150.0,150.0,10451.386,15837293.767,11417.187,3350.884,5081.132,1484.687,534.026,10087.103,15837293.767,33842.987431
2928,2019,IN,IN,DAIRY,PROCE,437.77,15840112.894,150.0,150.0,9599.751,15821185.517,9327.627,2603.845,4737.645,1590.654,645.838,7942.125,15821185.517,36183.641853
9964,2019,IN,IN,RAILW,CEMEN,528.84,15822559.431,150.0,150.0,12546.055,15799313.918,10699.458,4176.093,6425.868,1176.419,726.937,9266.052,15799313.918,29919.369622
315,2019,IN,IN,ALUM1,FABRI,466.79,15798046.96,150.0,150.0,10445.269,15775520.091,12081.6,3341.735,5672.788,884.12,501.046,10814.697,15775520.091,33844.013282
5467,2019,IN,IN,GASDI,MEMBE,386.44,15797945.216,150.0,150.0,8398.274,15779822.307,9724.635,2796.952,4389.836,736.826,437.222,8320.992,15779822.307,40880.719429
5313,2019,IN,IN,FURNI,FURNI,375.23,15796772.271,150.0,150.0,8630.672,15779882.088,8259.511,3411.663,4371.448,403.969,436.073,7072.93,15779882.088,42098.905394
10738,2019,IN,IN,RETA1,PFERT,740.3,15741178.232,150.0,150.0,16753.258,15706960.453,17464.521,4479.702,10099.665,1222.13,925.57,14828.553,15706960.453,21263.242242
10401,2019,IN,IN,RECRE,PUBLI,411.85,15701643.769,150.0,150.0,8967.917,15683813.072,8862.78,3112.066,4002.576,1209.948,635.555,7689.114,15683813.072,38124.666187
10694,2019,IN,IN,RETA1,FURNI,479.37,15667344.173,150.0,150.0,9865.378,15645573.703,11905.092,3503.052,4738.0,988.425,607.413,10555.148,15645573.703,32683.197057
9988,2019,IN,IN,RAILW,FABRI,513.11,15660602.494,150.0,150.0,10048.056,15639301.082,11253.356,3364.473,5109.829,822.085,722.374,9597.556,15639301.082,30520.945789
754,2019,IN,IN,BASIC,PREC1,451.21,15649544.893,150.0,150.0,8985.358,15629669.555,10889.98,2592.173,4876.8,982.067,515.154,9341.045,15629669.555,34683.506334
533,2019,IN,IN,AUXIL,COMPU,363.89,15649486.864,150.0,150.0,7973.508,15633235.036,8278.32,2281.195,3896.118,1182.63,583.368,6870.915,15633235.036,43006.092127
4639,2019,IN,IN,FINAN,VEGET,351.66,15620355.793,150.0,150.0,8403.995,15604199.811,7751.987,2606.567,4685.105,751.445,331.007,6876.066,15604199.811,44418.91541
10583,2019,IN,IN,RENTI,REALE,417.28,15588520.96,150.0,150.0,7811.479,15570780.985,9928.497,2305.796,3696.567,1279.29,512.937,8486.656,15570780.985,37357.460123
11676,2019,IN,IN,SUPPO,FURNI,380.05,15517689.312,150.0,150.0,8487.045,15500651.928,8550.34,2627.054,4328.834,1071.972,434.254,7549.57,15500651.928,40830.652051
119,2019,IN,IN,93197,SUPPO,536.86,15498741.104,150.0,150.0,13053.965,15473539.696,12147.443,5512.159,5917.516,866.043,756.135,10783.71,15473539.696,28869.241709
2419,2019,IN,IN,COMPU,CONST,520.53,15489051.229,150.0,150.0,9677.185,15466786.546,12587.498,3568.591,4751.465,654.167,675.171,10430.147,15466786.546,29756.308434
8116,2019,IN,IN,NONME,CEMEN,360.51,15479846.463,150.0,150.0,8828.724,15462104.638,8913.102,2281.243,5553.515,523.371,442.289,7788.578,15462104.638,42938.743622
